CreditScore,Geography,Gender,Age,Tenure, Balance ,NumOfProducts,HasCrCard,IsActiveMember, EstimatedSalary ,Engagement score
631,Germany,Female,29,2,"€ 96,863.52",2,1,1,"€ 31,613.35",100.00%
657,Spain,Male,34,5,"€ 1,54,983.98",1,1,0,"€ 27,738.01",0.00%
699,Germany,Male,59,3,"€ 1,06,819.65",1,0,1,"€ 1,63,570.25",33.33%
606,Spain,Male,38,7,"€ 1,28,578.52",1,1,1,"€ 1,93,878.51",14.29%
612,France,Female,63,2,"€ 1,26,473.33",1,0,1,"€ 1,47,545.65",50.00%
660,France,Female,38,5,"€ 1,10,570.78",2,1,0,"€ 1,95,906.59",0.00%
829,Spain,Male,50,7, € -   ,2,0,1,"€ 1,78,458.86",28.57%
567,Spain,Male,29,8, € -   ,2,1,0,"€ 1,56,125.72",0.00%
850,France,Female,33,3, € -   ,2,1,1,"€ 11,159.19",66.67%
712,Spain,Female,44,2, € -   ,2,0,0,"€ 45,738.94",0.00%
562,France,Male,30,3,"€ 1,11,099.79",2,0,0,"€ 1,40,650.19",0.00%
755,France,Female,29,3, € -   ,3,1,0,"€ 4,733.94",0.00%
793,Spain,Male,25,3,"€ 1,00,913.57",1,0,0,"€ 10,579.72",0.00%
471,Spain,Male,26,8, € -   ,2,1,1,"€ 1,79,655.87",25.00%
707,France,Male,42,2,"€ 16,893.59",1,1,1,"€ 77,502.56",50.00%
784,Spain,Male,38,10,"€ 1,22,267.85",1,0,0,"€ 1,45,759.93",0.00%
703,France,Male,32,1,"€ 1,25,685.79",1,1,1,"€ 56,246.72",100.00%
704,Spain,Male,36,8,"€ 1,27,397.34",1,1,0,"€ 1,51,335.24",0.00%
662,France,Male,38,0,"€ 1,05,271.56",1,0,1,"€ 1,79,833.45",100.00%
636,Germany,Female,28,2,"€ 1,15,265.14",1,0,0,"€ 1,91,627.85",0.00%
640,Spain,Male,36,4, € -   ,1,0,0,"€ 1,73,016.46",0.00%
739,Spain,Male,31,1, € -   ,2,1,1,"€ 58,469.75",200.00%
767,Germany,Male,23,2,"€ 1,39,542.82",1,0,1,"€ 28,038.28",50.00%
753,Germany,Female,46,3,"€ 1,11,512.75",3,1,0,"€ 1,59,576.75",0.00%
714,France,Male,37,9,"€ 1,48,466.93",2,0,1,"€ 1,51,280.96",22.22%
707,France,Male,29,4, € -   ,2,1,0,"€ 1,39,953.94",0.00%
577,France,Female,35,4,"€ 1,08,155.49",1,1,0,"€ 1,05,407.79",0.00%
633,France,Female,42,1, € -   ,2,1,0,"€ 56,865.62",0.00%
849,Germany,Male,41,10,"€ 84,622.13",1,1,1,"€ 1,98,072.16",10.00%
614,Spain,Female,41,7,"€ 1,46,997.64",2,0,0,"€ 1,37,791.18",0.00%
558,France,Female,47,9, € -   ,2,1,0,"€ 1,03,787.28",0.00%
832,France,Female,27,10,"€ 98,590.25",1,1,0,"€ 30,912.89",0.00%
567,France,Female,26,2, € -   ,2,1,1,"€ 78,651.55",100.00%
587,Germany,Female,45,8,"€ 1,34,980.74",1,1,1,"€ 1,23,309.57",12.50%
712,Spain,Female,79,5,"€ 1,08,078.56",1,1,1,"€ 1,74,118.93",20.00%
655,Spain,Female,29,9, € -   ,2,0,1,"€ 85,736.26",22.22%
641,France,Female,42,6, € -   ,2,0,0,"€ 1,21,138.77",0.00%
676,France,Male,35,5,"€ 1,06,836.67",2,1,0,"€ 84,199.78",0.00%
472,France,Male,29,8,"€ 1,02,490.27",1,0,1,"€ 1,81,224.56",12.50%
644,Germany,Male,34,9,"€ 1,12,746.54",2,0,0,"€ 1,41,230.07",0.00%
598,France,Male,38,0,"€ 1,25,487.89",1,0,0,"€ 1,58,111.71",0.00%
792,Spain,Male,25,8,"€ 1,42,862.21",1,1,1,"€ 1,30,639.01",12.50%
700,France,Female,37,7, € -   ,2,1,0,"€ 17,040.82",0.00%
616,France,Male,34,10, € -   ,2,1,0,"€ 25,662.27",0.00%
743,Spain,Male,35,6,"€ 79,388.33",1,1,1,"€ 1,93,360.69",16.67%
427,France,Male,37,5, € -   ,2,1,1,"€ 1,21,485.10",40.00%
731,France,Male,29,10, € -   ,2,1,1,"€ 1,62,452.65",20.00%
610,France,Female,31,6,"€ 1,07,784.65",1,1,1,"€ 1,41,137.53",16.67%
724,Spain,Female,41,4,"€ 1,42,880.28",3,0,0,"€ 1,85,541.20",0.00%
653,Spain,Female,38,9,"€ 1,49,571.94",1,1,0,"€ 1,18,383.18",0.00%
774,France,Male,49,1,"€ 1,42,767.39",1,1,1,"€ 8,214.41",100.00%
547,Germany,Male,49,8,"€ 1,21,537.71",2,1,0,"€ 46,521.45",0.00%
719,Spain,Male,50,2, € -   ,2,0,0,"€ 10,772.13",0.00%
740,Spain,Male,43,9, € -   ,1,1,0,"€ 1,99,290.68",0.00%
543,France,Male,42,4,"€ 89,838.71",3,1,0,"€ 85,983.54",0.00%
688,Germany,Male,45,9,"€ 1,03,399.87",1,0,0,"€ 1,29,870.93",0.00%
474,France,Female,30,9, € -   ,2,0,0,"€ 63,158.22",0.00%
505,Germany,Male,43,5,"€ 1,36,855.94",2,1,0,"€ 1,71,070.52",0.00%
688,France,Female,39,0, € -   ,2,1,0,"€ 53,222.15",0.00%
650,Germany,Female,55,2,"€ 1,40,891.46",3,1,1,"€ 1,79,834.45",150.00%
610,France,Male,37,0, € -   ,1,1,0,"€ 1,14,514.64",0.00%
705,Spain,Female,46,5,"€ 89,364.91",1,0,1,"€ 1,39,162.15",20.00%
669,France,Female,29,7,"€ 1,46,011.40",1,0,0,"€ 50,249.16",0.00%
650,Spain,Male,20,8, € -   ,2,1,1,"€ 1,13,469.65",25.00%
550,Germany,Male,29,9,"€ 1,45,294.08",2,1,0,"€ 1,47,484.13",0.00%
595,Germany,Female,45,9,"€ 1,06,000.12",1,0,0,"€ 1,91,448.96",0.00%
572,Spain,Female,26,5, € -   ,2,1,0,"€ 1,19,381.41",0.00%
622,Spain,Female,58,2, € -   ,2,1,1,"€ 33,277.31",100.00%
662,Spain,Male,20,9,"€ 1,04,508.77",2,0,0,"€ 73,107.53",0.00%
783,Germany,Female,58,3,"€ 1,27,539.30",1,1,1,"€ 96,590.39",33.33%
714,Spain,Male,44,7, € -   ,1,0,1,"€ 6,923.11",14.29%
671,Germany,Male,51,3,"€ 96,891.46",1,1,0,"€ 1,76,403.33",0.00%
600,France,Female,32,1,"€ 78,535.25",1,1,0,"€ 64,349.60",0.00%
847,Spain,Female,37,9,"€ 1,12,712.17",1,1,0,"€ 1,16,097.26",0.00%
650,Spain,Male,55,9,"€ 1,19,618.42",1,1,1,"€ 29,861.13",11.11%
710,Spain,Female,28,6, € -   ,1,1,0,"€ 48,426.98",0.00%
682,France,Female,33,8,"€ 74,963.50",1,1,1,"€ 32,770.56",12.50%
642,France,Male,26,1,"€ 1,38,023.79",2,0,1,"€ 1,17,060.20",200.00%
536,Spain,Female,28,4, € -   ,1,1,1,"€ 1,36,197.65",25.00%
754,France,Female,47,1,"€ 1,85,513.67",1,1,0,"€ 27,438.83",0.00%
678,France,Male,60,8,"€ 1,85,648.56",1,0,0,"€ 1,92,156.54",0.00%
533,Germany,Female,49,1,"€ 1,02,286.60",3,1,0,"€ 69,409.37",0.00%
741,Germany,Male,38,4,"€ 1,28,015.83",1,1,0,"€ 58,440.43",0.00%
757,France,Male,31,10,"€ 39,539.39",2,0,0,"€ 1,92,519.39",0.00%
721,France,Male,40,3, € -   ,1,1,1,"€ 1,44,874.67",33.33%
700,France,Male,37,3,"€ 77,608.46",2,1,1,"€ 1,75,373.46",66.67%
663,France,Male,26,5,"€ 1,41,462.13",1,1,0,€ 440.20,0.00%
677,Spain,Female,35,0, € -   ,2,0,0,"€ 76,637.38",0.00%
655,France,Male,27,2,"€ 1,31,691.33",1,1,0,"€ 49,480.66",0.00%
832,Spain,Male,29,8,"€ 93,833.86",1,0,1,"€ 10,417.87",12.50%
721,Spain,Female,46,7,"€ 1,37,933.39",1,1,1,"€ 67,976.57",14.29%
542,Spain,Male,54,8,"€ 1,05,770.14",1,0,1,"€ 1,40,929.98",12.50%
654,Spain,Female,54,5, € -   ,2,0,1,"€ 47,139.06",40.00%
821,Spain,Female,38,8, € -   ,2,0,1,"€ 1,26,241.40",25.00%
508,France,Female,38,3,"€ 1,66,328.65",2,0,1,"€ 22,614.19",66.67%
588,Germany,Female,42,2,"€ 1,64,307.77",1,1,0,"€ 48,498.19",0.00%
691,Germany,Male,38,9,"€ 1,63,965.69",2,0,1,"€ 1,03,511.26",22.22%
664,France,Male,40,7,"€ 1,25,608.72",1,1,0,"€ 1,22,073.48",0.00%
439,France,Female,66,9, € -   ,1,1,0,"€ 65,535.56",0.00%
479,Spain,Male,37,6,"€ 1,18,433.94",1,0,1,"€ 1,60,060.90",16.67%
850,France,Female,55,10,"€ 98,488.08",1,1,0,"€ 1,55,879.57",0.00%
518,France,Male,40,4, € -   ,2,0,1,"€ 1,94,416.58",50.00%
717,Germany,Female,64,10,"€ 98,362.35",2,1,1,"€ 21,630.21",20.00%
698,France,Female,51,6,"€ 1,44,237.91",4,1,0,"€ 1,57,143.61",0.00%
850,France,Male,34,6, € -   ,1,0,1,"€ 52,796.31",16.67%
700,Spain,Male,47,4, € -   ,1,1,0,"€ 1,21,798.52",0.00%
626,France,Female,29,4,"€ 1,05,767.28",2,0,0,"€ 41,104.82",0.00%
774,Spain,Male,32,9, € -   ,2,1,0,"€ 10,604.48",0.00%
719,Spain,Female,48,5, € -   ,2,0,0,"€ 78,563.66",0.00%
646,Spain,Male,31,2, € -   ,1,1,1,"€ 1,70,821.43",50.00%
485,France,Female,25,3,"€ 1,34,467.26",1,1,1,"€ 1,13,266.09",33.33%
784,Germany,Male,38,1,"€ 1,38,515.02",1,1,1,"€ 1,71,768.76",100.00%
850,Germany,Male,32,2,"€ 1,28,647.98",2,0,0,"€ 54,416.18",0.00%
669,France,Female,38,9,"€ 1,21,858.98",1,1,0,"€ 1,30,755.34",0.00%
731,Spain,Male,70,3, € -   ,2,1,1,"€ 1,41,180.66",66.67%
721,France,Female,49,1,"€ 1,20,108.56",1,0,1,"€ 1,83,421.76",100.00%
515,France,Female,37,0,"€ 1,96,853.62",1,1,1,"€ 1,32,770.11",100.00%
774,France,Female,35,3,"€ 1,21,418.62",1,1,1,"€ 24,400.37",33.33%
585,Spain,Male,36,10, € -   ,2,1,1,"€ 1,80,318.60",20.00%
695,France,Female,29,9, € -   ,2,1,0,"€ 1,11,565.45",0.00%
729,Germany,Female,42,4,"€ 97,495.80",2,0,0,"€ 2,002.50",0.00%
713,France,Female,42,3, € -   ,2,0,0,"€ 82,565.01",0.00%
555,Spain,Male,33,5,"€ 1,27,343.40",1,0,1,"€ 1,21,789.30",20.00%
699,Spain,Female,50,0,"€ 1,58,633.61",1,1,0,"€ 1,93,785.87",0.00%
587,France,Male,55,9, € -   ,1,1,0,"€ 64,593.07",0.00%
762,Spain,Female,69,9,"€ 1,83,744.98",1,1,1,"€ 1,96,993.69",11.11%
510,France,Male,44,6, € -   ,2,1,1,"€ 1,75,518.31",33.33%
842,Spain,Male,46,9, € -   ,1,0,0,"€ 17,268.02",0.00%
608,France,Male,31,7,"€ 79,962.92",2,1,0,"€ 60,901.72",0.00%
850,France,Female,36,10, € -   ,2,1,1,"€ 1,00,750.03",20.00%
642,France,Male,36,4, € -   ,2,1,1,"€ 1,95,224.91",50.00%
850,France,Male,33,7,"€ 1,40,956.99",1,0,0,"€ 3,510.18",0.00%
455,Spain,Female,43,6, € -   ,1,1,1,"€ 81,250.79",16.67%
726,France,Male,29,7, € -   ,2,1,1,"€ 91,844.14",28.57%
544,Spain,Male,30,8,"€ 1,45,241.63",1,1,1,"€ 80,676.83",12.50%
651,Germany,Male,31,7,"€ 1,38,008.06",2,1,0,"€ 1,29,912.74",0.00%
814,France,Female,31,4, € -   ,2,1,1,"€ 1,42,029.17",50.00%
537,France,Male,39,2, € -   ,2,1,1,"€ 1,37,651.60",100.00%
553,France,Male,37,2, € -   ,2,1,0,"€ 33,877.29",0.00%
800,Spain,Male,38,9, € -   ,1,1,0,"€ 78,744.39",0.00%
791,France,Male,34,7, € -   ,2,1,0,"€ 96,734.46",0.00%
699,Spain,Female,29,9,"€ 1,27,570.93",2,1,0,"€ 1,64,756.81",0.00%
756,France,Female,28,6, € -   ,1,1,1,"€ 1,64,394.65",16.67%
591,Spain,Female,27,5,"€ 1,07,812.67",1,0,1,"€ 1,62,501.83",20.00%
850,Germany,Male,22,7,"€ 91,560.58",2,0,0,"€ 10,541.38",0.00%
760,Germany,Male,34,6,"€ 1,21,303.77",2,1,1,"€ 59,325.21",33.33%
569,Spain,Male,43,8,"€ 1,61,546.68",2,0,1,"€ 1,78,187.28",25.00%
661,Spain,Female,35,5,"€ 1,28,415.45",1,1,0,"€ 1,42,626.49",0.00%
670,France,Female,31,2,"€ 57,530.06",1,1,1,"€ 1,81,893.31",50.00%
694,France,Male,38,1, € -   ,2,0,1,"€ 1,56,858.20",200.00%
728,France,Female,28,4,"€ 1,42,243.54",2,1,0,"€ 33,074.51",0.00%
764,Germany,Female,39,9,"€ 1,38,341.51",1,1,0,"€ 50,072.94",0.00%
639,France,Male,32,9, € -   ,2,1,0,"€ 1,11,340.36",0.00%
683,France,Female,30,2, € -   ,2,0,1,"€ 1,00,496.84",100.00%
663,Spain,Male,30,4, € -   ,3,1,0,"€ 1,01,371.05",0.00%
826,Spain,Male,41,5,"€ 1,46,466.46",2,0,0,"€ 1,80,934.67",0.00%
735,Spain,Male,36,5, € -   ,2,1,0,"€ 1,05,152.17",0.00%
682,France,Female,58,1, € -   ,1,1,1,€ 706.50,100.00%
663,France,Female,39,8, € -   ,2,1,1,"€ 1,01,168.90",25.00%
562,Spain,Female,29,9,"€ 1,20,307.58",1,1,1,"€ 6,795.61",11.11%
696,France,Male,27,4,"€ 87,637.26",2,0,0,"€ 1,96,111.35",0.00%
850,Spain,Male,38,2,"€ 94,652.04",1,1,1,"€ 1,71,960.76",50.00%
719,France,Female,22,7,"€ 1,14,415.84",1,1,1,"€ 1,77,497.40",14.29%
804,France,Female,71,8, € -   ,2,0,1,"€ 1,47,995.96",25.00%
604,France,Male,40,1,"€ 84,315.02",1,0,0,"€ 36,209.10",0.00%
782,Spain,Female,27,3, € -   ,2,1,0,"€ 1,43,614.01",0.00%
512,Germany,Male,42,9,"€ 93,955.83",2,1,0,"€ 14,828.54",0.00%
569,France,Male,36,1,"€ 67,087.69",1,1,0,"€ 1,54,775.70",0.00%
597,Germany,Female,22,6,"€ 1,01,528.61",1,1,0,"€ 70,529.00",0.00%
753,Germany,Male,30,1,"€ 1,10,824.52",1,1,1,"€ 57,896.27",100.00%
430,France,Female,33,8, € -   ,1,1,1,"€ 69,759.91",12.50%
756,France,Male,28,8,"€ 1,79,960.20",1,1,0,"€ 89,938.08",0.00%
493,France,Male,38,3,"€ 1,34,006.77",1,1,0,"€ 89,578.32",0.00%
777,Germany,Female,37,10,"€ 1,21,532.17",2,1,1,"€ 73,464.88",20.00%
779,Spain,Female,38,7, € -   ,2,1,1,"€ 1,38,542.87",28.57%
702,Spain,Female,38,2, € -   ,1,1,1,"€ 1,61,888.63",50.00%
551,France,Male,35,7,"€ 1,29,717.30",2,0,0,"€ 86,937.20",0.00%
749,Germany,Male,22,4,"€ 94,762.16",2,1,1,"€ 42,241.54",50.00%
742,Germany,Male,55,5,"€ 1,55,196.17",1,0,1,"€ 1,21,207.66",20.00%
752,Germany,Male,29,4,"€ 1,29,514.99",1,1,1,"€ 1,02,930.46",25.00%
740,Germany,Female,57,3,"€ 1,13,386.36",2,1,1,"€ 65,121.63",66.67%
576,France,Male,24,3, € -   ,1,0,1,"€ 78,498.04",33.33%
637,Spain,Male,43,3,"€ 1,72,196.23",1,1,1,"€ 1,04,769.96",33.33%
724,France,Male,28,5,"€ 97,612.12",1,1,1,"€ 96,498.14",20.00%
685,France,Male,20,4,"€ 1,04,719.94",2,1,0,"€ 38,691.34",0.00%
625,France,Female,38,7, € -   ,1,1,0,"€ 1,64,804.02",0.00%
571,Germany,Male,37,9,"€ 1,39,592.98",3,1,0,"€ 1,04,152.65",0.00%
584,Spain,Female,29,4, € -   ,2,1,0,"€ 88,866.92",0.00%
550,France,Female,22,7,"€ 1,39,096.85",1,1,0,"€ 1,29,890.94",0.00%
662,Spain,Female,72,7,"€ 1,40,301.72",1,0,1,"€ 1,79,258.67",14.29%
803,Spain,Male,43,3, € -   ,1,1,0,"€ 72,051.44",0.00%
615,France,Male,66,7, € -   ,2,1,1,"€ 74,580.80",28.57%
481,Spain,Male,39,1,"€ 1,11,233.09",1,1,1,"€ 1,23,995.15",100.00%
701,France,Male,23,3, € -   ,2,1,0,"€ 38,960.59",0.00%
751,France,Male,29,10,"€ 1,47,737.63",1,0,1,"€ 94,951.27",10.00%
675,France,Male,35,8, € -   ,2,1,1,"€ 56,642.97",25.00%
733,Germany,Male,40,5,"€ 1,25,725.02",2,1,1,"€ 50,783.10",40.00%
822,France,Male,38,6,"€ 1,28,289.70",3,1,0,"€ 9,149.96",0.00%
559,France,Female,46,5, € -   ,1,1,0,"€ 21,006.10",0.00%
731,Germany,Female,49,4,"€ 88,826.07",1,1,1,"€ 33,759.41",25.00%
678,France,Female,41,1,"€ 1,43,443.61",1,1,0,"€ 1,96,622.28",0.00%
645,France,Female,68,9, € -   ,4,1,1,"€ 1,76,353.87",44.44%
701,France,Male,29,2, € -   ,2,1,0,"€ 1,76,943.59",0.00%
554,Spain,Male,26,8,"€ 1,49,134.46",1,1,1,"€ 1,77,966.24",12.50%
723,France,Male,30,3,"€ 1,24,119.54",1,1,0,"€ 1,62,198.32",0.00%
766,Germany,Male,44,3,"€ 1,16,822.70",1,0,0,"€ 1,97,643.24",0.00%
597,France,Female,24,1,"€ 1,03,219.47",1,1,0,"€ 60,420.07",0.00%
574,France,Male,41,1, € -   ,2,0,0,"€ 70,550.00",0.00%
655,Germany,Female,40,0,"€ 81,954.60",1,1,1,"€ 1,98,798.44",100.00%
780,Germany,Female,37,10,"€ 95,196.26",1,1,0,"€ 1,26,310.39",0.00%
672,Spain,Male,43,5, € -   ,2,1,1,"€ 64,515.50",40.00%
717,France,Male,38,7, € -   ,2,1,1,"€ 1,58,580.05",28.57%
521,France,Female,32,2,"€ 1,36,555.01",2,1,1,"€ 1,29,353.21",100.00%
633,France,Male,59,5, € -   ,1,1,1,"€ 1,37,273.97",20.00%
669,France,Male,39,3,"€ 1,19,452.03",1,1,1,"€ 1,71,575.54",33.33%
740,France,Male,44,9, € -   ,1,0,1,"€ 96,528.00",11.11%
462,Germany,Female,24,9,"€ 69,881.09",2,0,1,"€ 64,421.02",22.22%
619,France,Male,39,5, € -   ,2,1,1,"€ 1,58,444.61",40.00%
665,France,Female,44,7, € -   ,2,1,1,"€ 66,548.58",28.57%
655,Spain,Female,27,9, € -   ,2,0,0,"€ 1,08,008.05",0.00%
463,Spain,Male,20,8,"€ 2,04,223.03",1,1,0,"€ 1,28,268.39",0.00%
799,France,Female,63,1,"€ 1,10,314.21",2,1,0,"€ 37,464.00",0.00%
713,Spain,Female,48,1,"€ 1,63,760.82",1,0,0,"€ 1,57,381.14",0.00%
807,Germany,Female,31,1,"€ 1,41,069.18",3,1,1,"€ 1,94,257.11",300.00%
728,France,Male,38,1,"€ 1,15,934.74",1,1,1,"€ 1,39,059.05",100.00%
582,France,Male,52,2,"€ 1,51,457.88",1,0,1,"€ 40,893.61",50.00%
704,Germany,Female,35,3,"€ 1,54,206.07",2,1,1,"€ 40,261.49",66.67%
714,France,Female,26,9,"€ 89,928.99",1,1,0,"€ 46,203.31",0.00%
628,France,Male,30,8,"€ 89,182.09",1,1,1,"€ 13,126.90",12.50%
809,Germany,Male,41,1,"€ 79,706.25",2,1,0,"€ 1,65,675.01",0.00%
547,Spain,Female,44,5, € -   ,3,0,0,"€ 5,459.07",0.00%
560,France,Female,27,5, € -   ,2,1,0,"€ 1,31,919.48",0.00%
811,France,Male,31,7,"€ 1,17,799.28",1,1,1,"€ 1,82,372.35",14.29%
584,France,Male,26,4, € -   ,2,1,0,"€ 1,47,600.54",0.00%
691,France,Male,28,1, € -   ,2,0,0,"€ 92,865.41",0.00%
680,Germany,Male,34,6,"€ 1,46,422.22",1,1,0,"€ 67,142.97",0.00%
588,Germany,Male,33,9,"€ 1,50,186.22",2,1,1,"€ 65,611.01",22.22%
721,Germany,Male,40,6,"€ 1,00,275.88",1,1,0,"€ 1,38,564.48",0.00%
850,France,Male,47,6, € -   ,1,1,0,"€ 1,87,391.02",0.00%
529,France,Male,32,9,"€ 1,47,493.89",1,1,0,"€ 33,656.35",0.00%
622,France,Male,43,8, € -   ,2,1,0,"€ 1,00,618.17",0.00%
683,France,Female,42,8, € -   ,2,0,1,"€ 1,98,134.90",25.00%
575,France,Male,29,4,"€ 1,21,823.40",2,1,1,"€ 50,368.87",50.00%
577,Spain,Female,40,1, € -   ,2,1,1,"€ 1,08,787.00",200.00%
510,Germany,Male,31,0,"€ 1,13,688.63",1,1,0,"€ 33,099.41",0.00%
652,Spain,Female,40,7,"€ 1,00,471.34",1,1,1,"€ 1,24,550.88",14.29%
569,Germany,Female,28,3,"€ 1,00,032.52",1,1,0,"€ 5,159.21",0.00%
687,Spain,Male,31,3, € -   ,2,0,0,"€ 48,228.10",0.00%
822,France,Male,32,8,"€ 1,16,358.00",1,1,0,"€ 1,08,798.36",0.00%
656,Germany,Female,23,4,"€ 1,63,549.63",1,0,1,"€ 21,085.12",25.00%
745,Germany,Male,51,3,"€ 99,183.90",1,1,1,"€ 28,922.25",33.33%
386,Spain,Female,53,1,"€ 1,31,955.07",1,1,1,"€ 62,514.65",100.00%
684,Spain,Female,41,1,"€ 1,34,177.06",1,0,0,"€ 1,77,506.66",0.00%
635,Spain,Female,38,1, € -   ,2,1,0,"€ 90,605.05",0.00%
582,France,Male,30,2, € -   ,2,1,1,"€ 1,32,029.95",100.00%
613,Spain,Male,19,5, € -   ,1,1,1,"€ 1,76,903.35",20.00%
795,Germany,Female,56,9,"€ 94,348.94",1,1,0,"€ 29,239.29",0.00%
659,France,Female,32,2,"€ 1,55,584.21",1,0,1,"€ 1,53,662.88",50.00%
745,France,Female,28,6, € -   ,2,1,0,"€ 1,54,389.18",0.00%
604,Spain,Female,41,10, € -   ,2,1,1,"€ 1,66,224.39",20.00%
509,Germany,Male,32,9,"€ 1,70,661.47",1,1,1,"€ 21,646.20",11.11%
706,Germany,Female,29,6,"€ 1,85,544.36",1,1,0,"€ 1,71,037.63",0.00%
619,Spain,Female,44,6,"€ 52,831.13",1,1,1,"€ 1,12,649.22",16.67%
572,Germany,Male,51,8,"€ 97,750.07",3,1,1,"€ 1,93,014.26",37.50%
695,France,Male,36,6,"€ 1,14,007.50",2,1,0,"€ 1,18,120.88",0.00%
543,France,Female,71,1,"€ 1,04,308.77",1,1,1,"€ 25,650.04",100.00%
640,France,Female,33,6,"€ 84,719.13",2,1,1,"€ 1,13,048.79",33.33%
672,France,Male,39,2, € -   ,2,1,0,"€ 87,372.49",0.00%
701,France,Male,39,9,"€ 1,40,236.98",1,0,1,"€ 1,46,651.99",11.11%
634,Spain,Male,25,9, € -   ,2,1,1,"€ 8,227.91",22.22%
531,Spain,Female,42,6,"€ 75,302.85",2,0,0,"€ 57,034.35",0.00%
699,France,Male,27,1, € -   ,2,1,0,"€ 93,003.21",0.00%
605,France,Female,51,9,"€ 1,04,760.82",1,1,1,"€ 1,65,574.54",11.11%
534,France,Female,49,7, € -   ,1,1,0,"€ 13,566.48",0.00%
449,Spain,Female,31,1,"€ 1,13,693.00",1,0,0,"€ 82,796.29",0.00%
684,Spain,Female,36,5,"€ 1,74,180.39",1,1,0,"€ 1,19,830.08",0.00%
622,Germany,Male,42,9,"€ 1,15,766.26",1,0,0,"€ 72,155.85",0.00%
714,France,Female,40,0, € -   ,2,1,0,"€ 62,762.12",0.00%
712,Spain,Female,48,8, € -   ,2,1,0,"€ 1,83,235.33",0.00%
783,France,Female,72,5,"€ 1,21,215.90",2,1,1,"€ 1,05,206.48",40.00%
743,Germany,Male,45,10,"€ 1,44,677.19",3,1,0,"€ 22,512.44",0.00%
683,France,Male,36,5,"€ 1,15,350.63",1,1,1,"€ 1,22,305.91",20.00%
654,Spain,Male,40,5,"€ 1,05,683.63",1,1,0,"€ 1,73,617.09",0.00%
700,France,Male,37,1,"€ 1,35,179.49",1,1,0,"€ 1,60,670.37",0.00%
744,Spain,Male,31,0,"€ 1,17,551.23",1,1,0,"€ 1,58,958.90",0.00%
645,Germany,Male,25,1,"€ 1,57,404.02",2,1,0,"€ 93,073.04",0.00%
525,Spain,Male,36,3,"€ 77,910.23",1,1,0,"€ 67,238.01",0.00%
732,France,Male,25,0,"€ 1,10,942.90",1,0,0,"€ 1,72,576.56",0.00%
721,France,Female,40,7, € -   ,2,1,1,"€ 1,22,580.48",28.57%
622,France,Male,32,5,"€ 1,79,305.09",1,1,1,"€ 1,49,043.78",20.00%
654,Germany,Male,31,5,"€ 1,50,593.59",2,1,1,"€ 1,05,218.45",40.00%
529,France,Female,43,0,"€ 1,23,815.86",1,1,1,"€ 78,463.99",100.00%
720,Spain,Female,59,6, € -   ,2,1,1,"€ 1,60,849.43",33.33%
850,Germany,Female,25,8,"€ 69,385.17",2,1,0,"€ 87,834.24",0.00%
667,Germany,Male,27,2,"€ 1,38,032.15",1,1,0,"€ 1,66,317.71",0.00%
620,France,Male,41,3, € -   ,2,1,1,"€ 1,37,309.06",66.67%
616,France,Male,29,9, € -   ,1,1,1,"€ 1,66,984.44",11.11%
637,Germany,Female,46,2,"€ 1,43,500.82",1,1,0,"€ 1,66,996.46",0.00%
710,Spain,Female,29,3,"€ 1,19,670.18",1,1,0,"€ 1,88,022.44",0.00%
717,Spain,Male,33,1,"€ 99,106.73",1,0,0,"€ 1,94,467.23",0.00%
786,Germany,Male,24,2,"€ 1,20,135.55",2,1,1,"€ 1,25,449.47",100.00%
651,France,Female,39,8, € -   ,1,1,0,"€ 1,37,452.57",0.00%
530,France,Female,55,4,"€ 1,20,905.03",1,0,1,"€ 1,23,475.88",25.00%
815,Spain,Female,57,5, € -   ,3,0,0,"€ 38,941.44",0.00%
715,Germany,Female,34,9,"€ 1,02,277.52",1,0,0,"€ 1,77,852.57",0.00%
496,Germany,Female,55,4,"€ 1,25,292.53",1,1,1,"€ 31,532.96",25.00%
680,Spain,Male,42,0, € -   ,1,1,0,"€ 1,36,377.21",0.00%
646,France,Female,51,4,"€ 1,01,629.30",1,0,0,"€ 1,30,541.10",0.00%
807,Germany,Male,47,1,"€ 1,71,937.27",1,1,1,"€ 65,636.92",100.00%
727,France,Male,47,7, € -   ,2,1,0,"€ 1,93,305.35",0.00%
787,France,Male,25,5, € -   ,2,1,0,"€ 47,307.90",0.00%
806,France,Male,34,6, € -   ,2,0,0,"€ 1,00,809.99",0.00%
603,France,Male,31,1,"€ 1,29,743.75",1,1,0,"€ 1,09,145.20",0.00%
649,Spain,Male,32,1, € -   ,1,0,1,"€ 91,167.19",100.00%
547,Germany,Male,41,3,"€ 1,51,191.31",1,1,0,"€ 1,75,295.89",0.00%
684,Germany,Male,32,3,"€ 1,02,630.13",2,1,1,"€ 1,27,433.47",66.67%
477,France,Female,57,9,"€ 1,14,023.64",2,1,1,"€ 71,167.17",22.22%
558,Germany,Male,41,2,"€ 1,24,227.14",1,1,1,"€ 1,11,184.67",50.00%
695,France,Female,23,1, € -   ,2,1,1,"€ 1,41,756.32",200.00%
592,Spain,Male,35,6,"€ 80,285.16",1,1,0,"€ 72,678.75",0.00%
789,France,Male,31,4,"€ 1,75,477.15",1,1,1,"€ 1,72,832.90",25.00%
