Scaled score,France ,Spain,Male,Scaled age,Scaled tenure,Scaled balance,NumOfProducts,Product to tenure ratio,IsActiveMember,Scaled salary,Balance to salary ration,Engagement score,Age tenure,Exited
0.49,0,0,0,-0.28,0.69,0.72,1,0.14,1,-1.51,9.06,0.14,0.19,0
1.97,1,0,1,-0.76,-1.04,-1.23,2,1,0,1.27,0,0,0.06,0
-0.38,1,0,1,1.15,-0.7,-1.23,2,0.67,1,-1.64,0,0.67,0.06,0
0.91,1,0,1,-0.37,0,1.36,2,0.4,0,1.41,0.89,0,0.14,0
-2.36,1,0,0,-0.56,-1.04,-1.23,2,1,0,0.04,0,0,0.06,0
-1.17,0,1,1,-0.85,-1.39,0.43,1,1,1,-0.06,1.07,1,0.03,0
0.58,0,0,0,0.1,-0.7,0.53,1,0.33,0,1.55,0.58,0,0.08,0
0.14,0,0,1,-0.56,0.69,0.33,2,0.29,0,0.75,0.68,0,0.21,0
2.06,1,0,0,-0.56,0.69,0.67,1,0.14,0,1.46,0.64,0,0.21,0
-0.69,0,1,1,-0.66,1.38,0.15,1,0.11,0,1.2,0.51,0,0.28,0
0.08,1,0,1,-1.33,-0.7,-1.23,2,0.67,1,1.28,0,0.67,0.12,0
1.48,0,0,0,1.44,-1.39,-0.01,1,1,1,1.6,0.39,1,0.02,0
1.44,1,0,0,0.2,-1.04,0.8,1,0.5,0,1.71,0.64,0,0.05,0
-0.11,1,0,1,0.48,0.69,0.57,1,0.14,0,-0.57,1.66,0,0.16,0
0.02,0,1,1,-0.18,0.69,-1.23,2,0.29,0,-0.54,0,0,0.19,0
1.29,1,0,0,-0.66,-1.04,0.52,2,1,1,1.06,0.67,1,0.06,0
-0.69,1,0,0,0.01,-1.04,0.58,1,0.5,1,0.48,0.88,0.5,0.05,0
-0.16,0,0,0,0.87,-0.35,0.08,2,0.5,0,1.6,0.42,0,0.08,0
1.69,1,0,1,0.87,1.38,0.96,1,0.11,1,1.49,0.74,0.11,0.19,0
0.28,1,0,0,-0.76,-1.39,-1.23,2,2,1,0.53,0,2,0.03,0
0.44,1,0,1,-0.18,-1.39,-1.23,2,2,1,-0.3,0,2,0.03,0
-0.11,1,0,0,-0.85,0.34,0.5,1,0.17,1,1.52,0.57,0.17,0.2,0
1.27,0,1,0,-1.52,1.03,-1.23,2,0.25,0,-0.75,0,0,0.35,0
0.88,1,0,0,-0.85,1.38,-1.23,2,0.22,0,-1.15,0,0,0.3,0
0.44,1,0,0,-1.04,1.03,-1.23,2,0.25,1,1.02,0,0.25,0.29,0
-1.6,1,0,0,0.2,-1.39,1.6,2,2,0,1.43,0.97,0,0.02,0
1.04,1,0,0,0.01,-0.7,-1.23,2,0.67,1,-0.28,0,0.67,0.08,0
1.07,0,1,0,-1.9,1.38,-1.23,1,0.11,0,1.56,0,0,0.47,0
-0.85,0,0,0,-1.23,1.72,0.53,2,0.2,0,0.95,0.71,0,0.38,0
-0.61,0,1,0,0.2,-1.04,1,1,0.5,0,-0.18,1.54,0,0.05,0
-0.96,0,0,1,-1.33,1.72,0.56,2,0.2,0,1.69,0.56,0,0.4,0
1.81,1,0,1,-0.47,1.38,-1.23,2,0.22,1,-1.19,0,0.22,0.26,0
0.03,1,0,1,-0.47,0,0.68,1,0.2,1,-0.82,2.25,0.2,0.15,0
-0.6,0,1,1,-0.37,-0.35,1.36,1,0.25,1,-1.39,8.08,0.25,0.11,0
-0.51,0,0,1,-0.37,1.03,-0.08,1,0.13,0,1.34,0.4,0,0.23,0
1.4,1,0,0,2.2,1.03,-1.23,1,0.13,1,1.14,0,0.13,0.13,0
0.04,1,0,0,0.1,-0.7,-1.23,2,0.67,0,1.18,0,0,0.08,0
-0.81,1,0,0,-0.09,0.69,-1.23,2,0.29,1,0.57,0,0.29,0.18,0
1.68,1,0,0,2.2,1.72,-0.19,2,0.2,1,0.7,0.46,0.2,0.16,0
-1.32,1,0,0,-1.04,-1.04,0.72,1,0.5,1,-0.7,2.02,0.5,0.07,0
-1.5,0,1,1,1.06,-0.7,-1.23,2,0.67,0,-1.53,0,0,0.06,0
-1.42,0,1,1,3.15,-0.7,0.36,1,0.33,1,-0.33,1.22,0.33,0.04,0
0.14,1,0,0,-0.76,0.69,0.44,1,0.14,0,0.59,0.78,0,0.23,0
0.35,1,0,1,1.44,0.34,-1.23,2,0.33,1,-0.09,0,0.33,0.11,0
-1.28,1,0,0,-1.33,0.34,-1.23,2,0.33,1,-0.06,0,0.33,0.24,0
-0.22,1,0,0,0.1,0.34,-1.23,2,0.33,1,0.68,0,0.33,0.15,0
-2.28,1,0,1,-0.37,-1.39,0.68,1,1,0,-1.69,40.67,0,0.03,0
0.64,1,0,1,-1.42,-1.04,-1.23,1,0.5,1,0.37,0,0.5,0.08,0
0.33,1,0,1,-0.85,1.38,-1.23,2,0.22,1,-1.7,0,0.22,0.3,0
-0.17,1,0,0,0.2,1.03,-0.13,1,0.13,1,-1.63,10.69,0.13,0.2,0
-1.69,0,1,0,-0.76,-1.39,-1.23,2,2,0,1.02,0,0,0.03,0
1.63,0,1,1,0.77,1.03,1.01,1,0.13,1,-0.45,1.88,0.13,0.17,0
-1.28,1,0,0,-0.66,0.69,-1.23,2,0.29,1,-0.97,0,0.29,0.22,0
1.57,0,1,1,0.1,0,-1.23,2,0.4,1,1.3,0,0.4,0.13,0
2.06,1,0,0,0.39,-0.7,-1.23,2,0.67,0,-1.7,0,0,0.07,0
0.91,1,0,1,-1.99,-0.35,-1.23,2,0.5,1,-0.91,0,0.5,0.22,0
1.72,1,0,1,-0.47,0,0.85,1,0.2,0,1.14,0.78,0,0.15,0
0.87,1,0,1,-0.76,-0.7,0.69,1,0.33,0,-0.47,1.64,0,0.1,0
-0.33,0,0,0,0.2,0,0.26,1,0.2,0,-1.07,2.42,0,0.12,0
0.21,1,0,1,-1.14,0,-1.23,2,0.4,0,0.36,0,0,0.19,0
-0.72,0,1,0,-0.76,0.34,-1.23,2,0.33,0,1.54,0,0,0.19,0
0.41,0,1,1,-0.28,1.72,-1.23,2,0.2,0,-0.77,0,0,0.28,0
0.39,0,1,0,-1.42,-0.7,-1.23,2,0.67,1,0.04,0,0.67,0.13,0
0.81,0,0,1,-0.95,0,0.53,1,0.2,1,-1.3,4.29,0.2,0.17,0
0.7,1,0,0,-0.95,-0.7,-1.23,1,0.33,1,0.6,0,0.33,0.1,0
0.64,0,0,1,1.34,0.34,0.93,2,0.33,1,0.57,1.02,0.33,0.11,0
-1.83,1,0,1,-0.18,-0.7,0.35,1,0.33,0,-0.42,1.3,0,0.08,0
-0.88,0,0,1,-0.56,1.03,0.86,2,0.25,0,0.1,1.23,0,0.24,0
0.08,1,0,0,-0.76,0.69,0.76,1,0.14,0,0.04,1.21,0,0.23,0
0.66,1,0,1,2.3,-0.35,0.99,1,0.25,1,1.16,0.83,0.25,0.06,0
0.77,1,0,1,0.58,-1.39,0.86,1,1,0,-1.32,5.36,0,0.02,0
1.81,1,0,1,0.1,0.34,0.89,1,0.17,0,0.3,1.13,0,0.15,0
0.2,0,1,1,-0.37,-1.04,0.77,2,1,1,-0.27,1.47,1,0.06,0
-1.83,0,0,0,-0.47,1.38,1.6,1,0.11,0,1.05,1.1,0,0.26,0
-0.62,1,0,1,0.1,-1.04,0.38,2,1,1,-0.2,1.13,1,0.05,0
-1.47,1,0,0,-0.76,0.69,-1.23,2,0.29,1,-1.63,0,0.29,0.23,0
0.46,1,0,0,-0.28,-1.04,-1.23,2,1,1,1.18,0,1,0.06,0
0.1,0,0,1,-1.42,0,0.14,1,0.2,1,-0.49,1.19,0.2,0.21,0
0.38,0,0,1,0.2,1.72,0.93,2,0.2,1,1.7,0.68,0.2,0.24,0
0.08,0,0,1,-0.95,0,-0.02,2,0.4,1,-0.79,1.37,0.4,0.17,0
0.92,0,1,1,2.01,-0.35,-1.23,1,0.25,1,-0.84,0,0.25,0.07,0
2,1,0,1,-0.09,0.69,0.56,1,0.14,1,0.33,0.93,0.14,0.18,0
-0.5,0,0,0,0.87,0.69,0,2,0.29,0,0.47,0.6,0,0.15,0
1.12,1,0,0,-0.56,1.38,1.35,2,0.22,0,-0.11,1.72,0,0.27,0
1,0,0,1,-0.09,-1.04,0.85,1,0.5,0,-0.19,1.45,0,0.05,0
0.23,1,0,1,0.77,-1.39,-1.23,2,2,0,0.15,0,0,0.02,0
-0.11,0,0,0,3.34,-1.04,0.65,1,0.5,1,-1.15,3.42,0.5,0.03,0
-0.21,1,0,1,2.68,0,-1.23,2,0.4,1,-1.27,0,0.4,0.07,0
0.54,1,0,0,-0.56,1.03,1.83,1,0.13,1,-0.35,2.38,0.13,0.24,0
-0.07,1,0,1,-0.18,-1.04,1.76,2,1,0,-0.13,2.01,0,0.05,0
0.87,0,1,1,1.53,-1.04,0.43,1,0.5,1,1.1,0.63,0.5,0.04,0
-1.26,0,0,1,3.15,0,0.28,1,0.2,1,-0.37,1.2,0.2,0.07,0
1.58,0,1,0,0.58,0.69,-1.23,2,0.29,1,0.49,0,0.29,0.16,0
-0.48,0,1,0,-1.23,-0.7,-1.23,2,0.67,0,0.96,0,0,0.12,0
0.91,1,0,1,0.96,0.34,0.49,1,0.17,0,0.41,0.86,0,0.12,0
0.05,0,0,0,3.15,0,0.99,2,0.4,1,0,1.38,0.4,0.07,0
0.49,0,0,1,0.01,1.38,0.91,2,0.22,1,-0.81,2.5,0.22,0.23,0
1.29,1,0,0,2.58,1.38,-1.23,2,0.22,1,-0.56,0,0.22,0.14,0
1.19,0,1,1,0.2,0.34,0.36,2,0.33,0,-0.66,1.59,0,0.15,0
-1.17,0,0,1,4.3,1.03,0.25,1,0.13,1,1.5,0.5,0.13,0.1,0
-0.53,0,0,1,-1.33,0.69,0.51,1,0.14,1,-0.37,1.37,0.14,0.28,0
0.24,1,0,0,-0.66,0.69,0.15,1,0.14,1,-0.08,0.9,0.14,0.22,0
-0.83,1,0,0,0.67,-0.7,-1.23,2,0.67,0,-1.73,0,0,0.07,0
-0.28,0,0,1,-0.56,1.03,0.32,1,0.13,1,1.3,0.55,0.13,0.24,0
0.62,1,0,1,-0.85,0.34,-1.23,2,0.33,1,-1.58,0,0.33,0.2,0
-1.91,1,0,1,-0.95,0.34,-1.23,2,0.33,1,-1.69,0,0.33,0.21,0
1.12,1,0,0,-1.61,0,-1.23,1,0.2,0,-1.35,0,0,0.23,0
-0.72,1,0,1,3.06,-0.35,-1.23,2,0.5,1,1.69,0,0.5,0.06,0
1.75,1,0,1,-0.56,-1.04,0.89,2,1,0,-1.34,5.73,0,0.06,0
1.12,1,0,1,0.2,1.38,-1.23,2,0.22,1,1.57,0,0.22,0.22,0
0.26,1,0,1,-0.76,-0.7,0.04,1,0.33,1,0.43,0.63,0.33,0.1,0
-0.62,1,0,0,-0.56,-0.35,0.6,1,0.25,0,0.43,0.91,0,0.12,0
0.41,1,0,0,-1.23,0,1.3,1,0.2,1,-0.88,3.18,0.2,0.19,0
-0.27,1,0,0,2.2,0.69,0.78,2,0.29,1,0.89,0.83,0.29,0.11,0
-0.8,1,0,0,-1.52,-1.04,-1.23,1,0.5,0,0.4,0,0,0.09,0
0.45,1,0,1,2.01,1.38,-1.23,1,0.11,1,-0.75,0,0.11,0.15,0
-0.19,0,1,0,-0.95,0.69,0.07,1,0.14,0,-1.6,10.35,0,0.24,0
-0.19,1,0,1,0.1,-0.7,1.87,2,0.67,0,0.85,1.3,0,0.08,0
1.88,0,0,0,0.1,1.38,0.5,2,0.22,1,0.6,0.8,0.22,0.23,0
-2.28,0,0,1,-0.28,-1.39,1,2,2,0,0.39,1.14,0,0.03,0
0.63,1,0,0,-0.18,1.03,0.6,1,0.13,0,-0.35,1.42,0,0.22,0
-0.71,0,0,1,-1.23,0.34,0.61,1,0.17,1,-1.5,8.13,0.17,0.23,0
-0.47,1,0,1,0.01,-0.7,-1.23,2,0.67,0,1.73,0,0,0.08,0
0.07,1,0,0,-0.18,-1.04,-1.23,2,1,1,-1.61,0,1,0.05,0
-1.23,1,0,1,-0.09,1.38,-1.23,2,0.22,0,-1.21,0,0,0.24,0
-0.4,1,0,0,0.29,1.72,-0.02,1,0.1,0,0.86,0.5,0,0.24,0
1.46,1,0,0,0.29,-1.04,-1.23,2,1,0,-0.13,0,0,0.05,0
0.24,1,0,0,-1.23,1.72,-1.23,2,0.2,1,0.67,0,0.2,0.38,0
0.3,1,0,1,-0.76,-1.39,-1.23,2,2,1,-1.69,0,2,0.03,0
-0.6,1,0,0,0.01,-1.73,0.66,1,1,0,1.7,0.59,0,0,0
0.29,0,0,1,-0.37,-1.39,0.87,2,2,1,-1.09,3.49,2,0.03,0
-1.63,0,1,1,-0.66,1.03,-0.49,1,0.13,1,-0.36,0.58,0.13,0.25,0
0.39,0,1,1,0.29,0,-1.23,2,0.4,0,1.7,0,0,0.12,0
1.23,0,0,1,0.39,-0.35,0.54,2,0.5,1,-0.22,1.26,0.5,0.09,0
-0.72,0,1,1,0.96,1.72,-1.23,2,0.2,0,-1.02,0,0,0.2,0
-1.92,1,0,1,0.2,1.38,0.65,1,0.11,0,1.19,0.7,0,0.22,0
-0.1,1,0,0,-0.37,-0.35,-1.23,2,0.5,0,0.45,0,0,0.11,0
-0.26,1,0,1,-0.18,-1.39,1.61,2,2,1,-0.07,1.84,2,0.03,0
-1.89,1,0,1,-0.28,-0.7,-0.24,1,0.33,0,0.13,0.57,0,0.08,0
1.44,1,0,1,-1.23,0,-1.23,1,0.2,0,-1.38,0,0,0.19,0
-0.66,0,0,0,-0.18,0.34,0.45,1,0.17,0,1.6,0.54,0,0.16,0
0.43,1,0,1,2.58,-0.35,1.33,1,0.25,1,0.31,1.35,0.25,0.06,0
0.26,0,0,0,-0.47,-0.35,0.21,1,0.25,1,1.56,0.47,0.25,0.12,0
-0.82,1,0,1,0.2,1.03,-1.23,1,0.13,1,-0.63,0,0.13,0.2,0
0.51,1,0,0,-0.66,-0.7,-1.23,1,0.33,0,-0.08,0,0,0.09,0
-2.13,1,0,0,-0.85,-0.7,-1.23,2,0.67,1,0.48,0,0.67,0.1,0
0.99,1,0,1,-0.28,0.69,1.06,1,0.14,1,1.62,0.74,0.14,0.19,0
-0.56,1,0,1,-0.28,-1.04,-1.23,2,1,1,-1.53,0,1,0.06,0
2.06,0,0,0,-0.85,1.03,1.26,1,0.13,1,-0.8,2.86,0.13,0.27,0
-2.22,0,1,1,0.39,0,-1.23,2,0.4,1,-1.12,0,0.4,0.12,0
0.1,0,0,1,-1.04,-1.39,0.67,2,2,0,-1.49,8.29,0,0.04,0
-0.02,1,0,1,-0.18,1.38,0.17,2,0.22,1,-1.74,353.23,0.22,0.24,0
-0.94,0,1,0,-0.76,0,0.78,1,0.2,0,-0.36,1.58,0,0.16,0
0.62,0,0,1,0.96,1.72,0.84,1,0.1,1,1.62,0.67,0.1,0.2,0
-1.42,1,0,1,0.1,-0.7,1.03,1,0.33,0,0.09,1.34,0,0.08,0
-0.45,1,0,0,-1.71,-1.73,-1.23,2,2,0,0.28,0,0,0,0
-0.33,0,0,1,0.1,1.38,0.43,2,0.22,0,0.71,0.74,0,0.23,0
-0.4,1,0,1,-1.42,-1.39,1.7,1,1,1,1.25,1.06,1,0.04,0
1.98,1,0,1,-0.95,1.03,-1.23,2,0.25,1,0.41,0,0.25,0.28,0
1.24,1,0,0,-0.18,1.38,-1.23,2,0.22,0,-1.35,0,0,0.24,0
1.27,1,0,0,0.1,1.72,-1.23,2,0.2,1,-0.54,0,0.2,0.25,0
-1.87,0,0,1,0.01,0,0.66,2,0.4,0,-0.63,1.84,0,0.13,0
1.35,0,1,1,-0.37,-0.35,0.07,1,0.25,0,0.28,0.69,0,0.11,0
-2.3,1,0,0,2.2,-1.39,0.5,1,1,1,-0.73,1.85,1,0.02,0
0.48,0,1,0,-0.18,0.69,1.47,1,0.14,0,-1.12,4.74,0,0.19,0
0.43,0,0,0,0.39,-1.04,-0.12,2,1,0,1.12,0.42,0,0.05,0
1.45,1,0,1,-1.04,-0.35,-1.23,1,0.25,0,1.29,0,0,0.14,0
-1.16,0,0,0,0.29,-1.39,0.35,2,2,1,-0.11,1.05,2,0.02,0
1.75,1,0,0,0.96,-1.39,-1.23,2,2,1,0.33,0,2,0.02,0
0.29,0,1,0,-1.23,-0.7,0,1,0.33,1,1.47,0.41,0.33,0.12,0
-0.02,1,0,0,-0.28,-1.04,-1.23,2,1,1,-0.44,0,1,0.06,0
-0.19,1,0,0,-1.14,-0.7,0.5,1,0.33,1,-0.65,1.71,0.33,0.11,0
-0.58,1,0,1,0.1,1.38,0.74,2,0.22,1,1.58,0.64,0.22,0.23,0
0.72,0,1,1,-0.56,0.34,0.33,1,0.17,0,-0.14,1.06,0,0.18,0
1.23,1,0,1,-0.76,-0.35,-0.24,2,0.5,1,-1.62,8.61,0.5,0.13,0
-0.28,0,1,0,0.1,0.69,-1.23,1,0.14,1,-1.29,0,0.14,0.18,0
-1.17,1,0,1,-1.04,-0.7,1.3,1,0.33,0,-0.23,1.82,0,0.11,0
-1.89,1,0,1,0.67,0.69,0.24,1,0.14,0,-1.55,8.34,0,0.15,0
0.81,0,1,0,-0.47,1.38,-0.37,2,0.22,1,-1,1.24,0.22,0.26,0
-1.11,0,1,1,-0.18,-0.7,-1.23,2,0.67,1,-0.37,0,0.67,0.08,0
-1.57,0,1,1,0.01,0.34,-1.23,2,0.33,1,-0.32,0,0.33,0.15,0
1.38,0,0,1,-1.04,-1.04,-0.1,2,1,1,1.38,0.39,1,0.07,0
-0.38,0,1,0,-1.33,1.72,-0.02,1,0.1,0,-0.72,1.28,0,0.4,0
0.21,1,0,0,-0.76,0.69,-0.56,1,0.14,1,0.05,0.4,0.14,0.23,0
-0.66,0,1,0,-0.37,-0.7,0.11,1,0.33,0,0.44,0.66,0,0.09,0
-0.6,0,1,1,0.39,1.72,-1.23,2,0.2,0,-0.81,0,0,0.23,0
-0.83,0,0,1,-0.37,0.34,0.15,1,0.17,0,0.09,0.81,0,0.17,0
0.05,1,0,0,0.58,0.69,-0.31,1,0.14,1,-0.92,1.21,0.14,0.16,0
-0.19,0,1,1,0.77,-0.7,-1.23,2,0.67,0,1.37,0,0,0.06,0
0.32,1,0,0,-0.18,0.69,-0.11,1,0.14,1,-0.49,0.97,0.14,0.19,0
-0.62,0,0,1,0.67,-0.35,0.85,1,0.25,0,1.1,0.79,0,0.09,0
1.33,1,0,1,-1.14,-1.39,-1.23,2,2,1,1.57,0,2,0.04,0
0.37,1,0,0,0.2,0.69,1.21,2,0.29,1,0.56,1.15,0.29,0.17,0
-0.35,1,0,1,3.34,1.72,-1.23,2,0.2,1,-0.8,0,0.2,0.14,0
2.06,1,0,0,-0.66,0,0.48,1,0.2,0,0.38,0.87,0,0.16,0
-0.05,0,0,0,-0.85,1.72,0.39,2,0.2,0,0.64,0.73,0,0.33,0
-1.11,1,0,1,-0.37,0,0.98,1,0.2,0,-0.66,2.2,0,0.14,0
-1.66,1,0,0,-0.18,-0.7,0.64,1,0.33,1,-1.32,4.77,0.33,0.08,0
-0.11,1,0,1,0.58,-1.39,-1.23,1,1,1,-1.55,0,1,0.02,0
-2.13,0,1,1,0.58,1.72,-1.23,2,0.2,1,-0.16,0,0.2,0.22,0
1.14,1,0,1,-0.28,1.38,0.82,1,0.11,1,-0.33,1.57,0.11,0.25,0
-2.32,1,0,0,-0.47,-0.7,-1.23,2,0.67,1,-0.68,0,0.67,0.09,0
1.31,1,0,1,-0.18,-1.39,-1.23,1,1,1,0.47,0,1,0.03,0
-1.21,1,0,1,-0.37,-1.04,0.09,2,1,0,0.27,0.71,0,0.06,0
1.31,1,0,0,0.29,0,1.14,1,0.2,1,-1.07,3.8,0.2,0.12,0
1.61,0,1,1,-1.99,-0.7,-1.23,2,0.67,1,-0.23,0,0.67,0.17,0
1.44,1,0,0,-0.56,1.72,0.94,1,0.1,0,1.65,0.69,0,0.3,0
-0.08,0,1,0,-0.66,-1.04,-1.23,1,0.5,0,0.54,0,0,0.06,0
-0.69,0,1,0,-0.18,1.03,-1.23,2,0.25,1,0.01,0,0.25,0.22,0
-0.13,1,0,0,-0.47,0.69,-1.23,2,0.29,1,1.72,0,0.29,0.21,0
1.25,0,1,1,-1.99,-1.39,-1.23,2,2,0,-1.02,0,0,0.06,0
-0.52,1,0,0,0.01,0,-1.23,2,0.4,0,0.32,0,0,0.13,0
-0.24,0,1,1,0.96,-0.35,0.55,1,0.25,1,0.81,0.76,0.25,0.08,0
0.09,1,0,0,-0.09,1.38,-1.23,2,0.22,1,0.57,0,0.22,0.24,0
1.91,1,0,1,-0.37,0.34,0.81,1,0.17,0,-1.24,4.43,0,0.17,0
1.16,1,0,0,-0.37,0.69,0.63,2,0.29,1,0.08,1.1,0.29,0.2,0
-0.26,0,0,1,-0.76,-0.35,0.02,2,0.5,0,-0.43,1.03,0,0.13,0
1.54,1,0,0,-0.85,1.38,-1.23,2,0.22,0,0.64,0,0,0.3,0
2.05,1,0,1,2.87,0.69,-0.07,1,0.14,1,0.68,0.52,0.14,0.1,0
0.43,1,0,1,-1.04,0,-0.24,1,0.2,1,-0.52,0.88,0.2,0.18,0
-0.28,1,0,0,-1.42,0,-1.23,2,0.4,0,0.28,0,0,0.21,0
0.27,0,0,0,0.48,-0.35,1.16,2,0.5,1,1.58,0.78,0.5,0.09,0
0.12,0,1,1,-0.18,0,0.3,1,0.2,1,-0.9,1.97,0.2,0.14,0
-1.21,1,0,1,-0.95,0.69,1.58,1,0.14,1,-0.36,2.21,0.14,0.24,0
-0.5,1,0,1,1.91,0.69,-1.23,2,0.29,1,1.08,0,0.29,0.12,0
0.17,1,0,1,0.29,0.34,-1.23,1,0.17,0,-0.19,0,0,0.14,0
0.22,1,0,1,0.39,0,-1.23,1,0.2,0,-0.63,0,0,0.12,0
1.94,0,1,0,2.68,-0.35,0.43,1,0.25,1,-0.38,1.32,0.25,0.06,0
0.43,0,1,0,-0.47,-0.35,0.53,1,0.25,1,-1.08,2.89,0.25,0.12,0
0.83,0,1,1,-0.56,-1.39,-1.23,1,1,0,0.53,0,0,0.03,0
-1.89,1,0,0,-0.66,1.03,0.98,1,0.13,0,1.71,0.69,0,0.25,0
-1.12,0,1,1,0.39,0.34,0.59,1,0.17,0,-0.18,1.27,0,0.14,0
1.24,0,0,1,-0.18,0,1.04,2,0.4,1,1.4,0.78,0.4,0.14,0
-0.04,0,0,1,1.15,-0.35,0.88,1,0.25,0,-1.22,4.39,0,0.08,0
-0.48,1,0,1,-0.76,0.34,0.94,1,0.17,0,1.6,0.7,0,0.19,0
1.89,1,0,0,0.01,-0.7,-1.23,2,0.67,0,-1.71,0,0,0.08,0
0.08,0,1,1,-0.28,-1.39,-1.23,2,2,1,-0.26,0,2,0.03,0
0.25,1,0,1,-0.47,-1.39,0.77,2,2,1,1.11,0.76,2,0.03,0
1.18,1,0,1,0.2,-0.35,0.76,1,0.25,0,0,1.24,0,0.1,0
0.5,0,0,0,-0.76,1.72,0.79,2,0.2,0,1.55,0.66,0,0.32,0
-1.65,0,1,0,2.11,1.03,-1.23,2,0.25,1,0.69,0,0.25,0.13,0
0.26,0,1,0,-0.85,0,-1.23,2,0.4,1,1.01,0,0.4,0.17,0
0.99,0,1,0,-1.33,-0.7,0.45,1,0.33,0,-0.49,1.46,0,0.12,0
-1.87,0,1,0,-0.76,-1.04,0.4,2,1,0,-0.96,2.26,0,0.06,0
0.66,0,1,1,-1.8,-0.7,-1.23,2,0.67,1,0.88,0,0.67,0.15,0
0.14,0,0,1,-0.28,0.34,-0.09,2,0.33,0,0.39,0.58,0,0.17,0
0.48,0,0,1,-0.76,-0.7,0.52,2,0.67,1,0.41,0.88,0.67,0.1,0
0.2,1,0,1,2.77,-0.35,-1.23,2,0.5,1,-1.54,0,0.5,0.06,0
-1.13,1,0,0,-0.66,-0.35,-1.23,1,0.25,1,0.26,0,0.25,0.13,0
-0.11,1,0,0,2.58,1.38,0.63,1,0.11,1,1.47,0.63,0.11,0.14,0
-0.04,1,0,1,-1.04,1.03,-1.23,2,0.25,1,-0.16,0,0.25,0.29,0
1.1,1,0,1,-1.52,-1.04,0.07,2,1,0,-0.11,0.86,0,0.09,0
1.32,0,0,1,-0.76,1.38,1.7,2,0.22,0,1.57,0.96,0,0.29,0
-0.12,0,0,0,0.2,0,0.35,1,0.2,0,1.74,0.49,0,0.12,0
-0.14,1,0,1,-0.56,0,-1.23,2,0.4,0,0.69,0,0,0.15,0
0.37,1,0,1,-0.37,-0.35,-1.23,1,0.25,0,-1.59,0,0,0.11,0
-1.5,0,0,1,-1.04,1.03,-0.38,1,0.13,1,-1.31,2.16,0.13,0.29,0
1.1,1,0,1,-1.04,0.69,0.71,2,0.29,1,0.54,0.92,0.29,0.25,0
1.82,1,0,1,1.53,-0.35,0.62,1,0.25,0,0.7,0.82,0,0.07,0
0.73,1,0,1,0.2,-1.04,-1.23,2,1,0,1.18,0,0,0.05,0
-1.67,0,1,1,0.1,-0.7,2.32,1,0.33,0,1.25,1.29,0,0.08,0
-2.12,1,0,0,1.15,-0.35,0.46,1,0.25,0,-0.51,1.49,0,0.08,0
0.27,1,0,1,-0.18,-0.7,0.19,1,0.33,1,0.31,0.75,0.33,0.08,0
1.23,1,0,1,-0.95,-1.04,0.76,2,1,0,-0.26,1.46,0,0.07,0
-0.99,0,0,0,2.2,1.72,0.61,1,0.1,1,-1.59,13.6,0.1,0.16,0
0.02,0,0,0,-0.18,1.38,1.1,1,0.11,0,1.03,0.91,0,0.24,0
0.74,0,0,0,-0.66,0,0.49,1,0.2,1,-0.4,1.39,0.2,0.16,0
-0.08,1,0,1,-0.28,-1.73,1.15,1,1,0,-0.77,2.65,0,0,0
1.51,0,0,0,0.1,-1.39,0.37,1,1,0,1.35,0.56,0,0.03,0
0.72,0,0,0,-0.18,1.03,1.28,1,0.13,0,-0.94,3.4,0,0.22,0
-0.39,1,0,1,0.2,0.69,-1.23,2,0.29,0,-0.69,0,0,0.17,0
0.17,0,1,1,3.63,-1.04,-1.23,1,0.5,1,-1.14,0,0.5,0.03,0
-0.42,1,0,1,-0.56,-0.35,0.56,1,0.25,0,0.24,0.98,0,0.12,0
-0.65,0,0,0,-0.47,1.72,0.85,1,0.1,0,0.93,0.84,0,0.29,0
-1.77,1,0,0,-1.23,-1.39,-1.23,2,2,1,-1.41,0,2,0.04,0
0.33,1,0,1,-0.18,0,-1.23,2,0.4,1,0.22,0,0.4,0.14,0
0.27,1,0,0,-0.28,0.69,-1.23,1,0.14,0,-0.92,0,0,0.19,0
2.06,0,0,1,0.1,0.34,0.29,1,0.17,0,-1.1,2.58,0,0.15,0
0.99,1,0,0,-1.71,1.03,1.45,2,0.25,1,1.64,0.86,0.25,0.38,0
-0.16,0,1,0,-0.18,-0.7,-1.23,2,0.67,0,-0.16,0,0,0.08,0
0.14,0,0,1,-1.33,0.34,1.54,2,0.33,1,0.14,1.6,0.33,0.24,0
-0.96,0,0,0,-0.28,-1.73,0.8,2,2,1,1.26,0.73,2,0,0
0.82,1,0,1,-0.56,-1.73,-1.23,2,2,0,-1.71,0,0,0,0
1.27,1,0,1,0.2,-0.35,-1.23,2,0.5,1,-1.31,0,0.5,0.1,0
0.63,1,0,1,-0.28,1.38,0.98,1,0.11,1,-0.93,2.94,0.11,0.25,0
-0.61,0,1,1,1.53,1.03,0.15,2,0.25,1,0.5,0.67,0.25,0.15,0
0.46,0,0,1,-1.14,0.34,0.79,1,0.17,0,0.09,1.19,0,0.22,0
-0.11,1,0,0,-0.56,-1.39,1.46,1,1,1,0.79,1.15,1,0.03,0
-1.87,0,1,1,-0.76,-0.35,-0.33,2,0.5,1,0.06,0.54,0.5,0.13,0
-0.48,0,1,0,0.01,0.69,0.35,1,0.14,1,-0.83,1.88,0.14,0.18,0
